name,row,column,x,y
1749.png,2,0,268,348
1749.png,2,1,312,293
1749.png,2,2,363,229
175.png,0,0,280,164
175.png,0,1,323,169
175.png,0,2,407,179
175.png,1,0,273,228
175.png,1,1,357,240
175.png,1,2,397,244
175.png,2,0,262,295
175.png,2,1,306,300
175.png,2,2,390,308
1750.png,0,0,276,162
1750.png,0,1,317,161
1750.png,0,2,405,163
1750.png,1,0,272,293
1750.png,1,1,276,225
1750.png,1,2,402,228
1750.png,2,0,268,348
1750.png,2,1,312,293
1750.png,2,2,363,229
1751.png,0,0,276,162
1751.png,0,1,317,161
1751.png,0,2,405,163
1751.png,1,0,272,293
1751.png,1,1,276,225
1751.png,1,2,402,228
1751.png,2,0,268,348
1751.png,2,1,312,293
1751.png,2,2,363,229
1752.png,0,0,276,162
1752.png,0,1,317,161
1752.png,0,2,405,163
1752.png,1,0,272,293
1752.png,1,1,276,225
1752.png,1,2,402,228
1752.png,2,0,268,348
1752.png,2,1,312,293
1752.png,2,2,363,229
1753.png,0,0,276,162
1753.png,0,1,317,161
1753.png,0,2,405,163
1753.png,1,0,272,292
1753.png,1,1,276,225
1753.png,1,2,402,228
1753.png,2,0,268,348
1753.png,2,1,312,293
1753.png,2,2,363,229
1754.png,0,0,276,162
1754.png,0,1,317,161
1754.png,0,2,405,163
1754.png,1,0,272,292
1754.png,1,1,276,225
1754.png,1,2,402,228
1754.png,2,0,268,348
1754.png,2,1,312,293
1754.png,2,2,363,229
1755.png,0,0,276,162
1755.png,0,1,317,161
1755.png,0,2,405,163
1755.png,1,0,272,292
1755.png,1,1,276,225
1755.png,1,2,402,228
1755.png,2,0,268,348
1755.png,2,1,312,293
1755.png,2,2,363,229
1756.png,0,0,276,162
1756.png,0,1,316,162
1756.png,0,2,405,163
1756.png,1,0,272,292
1756.png,1,1,276,225
1756.png,1,2,402,228
1756.png,2,0,268,348
1756.png,2,1,313,293
1756.png,2,2,363,229
1757.png,0,0,276,162
1757.png,0,1,316,162
1757.png,0,2,405,163
1757.png,1,0,272,292
1757.png,1,1,276,225
1757.png,1,2,402,228
1757.png,2,0,268,348
1757.png,2,1,313,293
1757.png,2,2,363,229
1758.png,0,0,276,162
1758.png,0,1,316,162
1758.png,0,2,405,163
1758.png,1,0,272,292
1758.png,1,1,276,225
1758.png,1,2,402,228
1758.png,2,0,268,348
1758.png,2,1,313,293
1758.png,2,2,363,229
1759.png,0,0,276,162
1759.png,0,1,316,162
1759.png,0,2,405,163
1759.png,1,0,272,292
1759.png,1,1,276,225
1759.png,1,2,402,228
1759.png,2,0,268,348
1759.png,2,1,313,293
1759.png,2,2,363,229
176.png,0,0,280,164
176.png,0,1,323,169
176.png,0,2,407,179
176.png,1,0,273,228
176.png,1,1,357,240
176.png,1,2,397,244
176.png,2,0,262,295
176.png,2,1,306,300
176.png,2,2,390,308
1760.png,0,0,276,162
1760.png,0,1,316,162
1760.png,0,2,405,163
1760.png,1,0,272,292
1760.png,1,1,276,225
1760.png,1,2,402,228
1760.png,2,0,268,348
1760.png,2,1,312,293
1760.png,2,2,363,229
1761.png,0,0,276,162
1761.png,0,1,316,162
1761.png,0,2,405,163
1761.png,1,0,272,292
1761.png,1,1,276,225
1761.png,1,2,402,228
1761.png,2,0,268,348
1761.png,2,1,312,293
1761.png,2,2,363,229
1762.png,0,0,276,162
1762.png,0,1,316,162
1762.png,0,2,405,163
1762.png,1,0,272,292
1762.png,1,1,276,225
1762.png,1,2,402,228
1762.png,2,0,268,348
1762.png,2,1,312,293
1762.png,2,2,363,229
1763.png,0,0,276,162
1763.png,0,1,316,162
1763.png,0,2,405,163
1763.png,1,0,272,292
1763.png,1,1,276,225
1763.png,1,2,402,228
1763.png,2,0,268,348
1763.png,2,1,312,293
1763.png,2,2,364,229
1764.png,0,0,276,162
1764.png,0,1,316,162
1764.png,0,2,405,163
1764.png,1,0,272,292
1764.png,1,1,276,225
1764.png,1,2,402,228
1764.png,2,0,268,348
1764.png,2,1,312,293
1764.png,2,2,364,229
1765.png,0,0,276,162
1765.png,0,1,316,162
1765.png,0,2,405,163
1765.png,1,0,272,292
1765.png,1,1,276,225
1765.png,1,2,402,228
1765.png,2,0,268,348
1765.png,2,1,312,293
1765.png,2,2,364,229
1766.png,0,0,276,162
1766.png,0,1,316,162
1766.png,0,2,405,163
1766.png,1,0,272,292
1766.png,1,1,276,225
1766.png,1,2,402,228
1766.png,2,0,268,348
1766.png,2,1,312,293
1766.png,2,2,364,229
1767.png,0,0,265,293
1767.png,0,1,276,162
1767.png,0,2,316,161
1767.png,1,0,272,293
1767.png,1,1,276,225
1767.png,1,2,405,163
1767.png,2,0,268,348
1767.png,2,1,312,293
1767.png,2,2,402,228
1768.png,0,0,265,293
1768.png,0,1,276,162
1768.png,0,2,316,161
1768.png,1,0,272,293
1768.png,1,1,276,225
1768.png,1,2,405,163
1768.png,2,0,268,348
1768.png,2,1,312,293
1768.png,2,2,402,228
1769.png,0,0,265,293
1769.png,0,1,276,162
1769.png,0,2,316,161
1769.png,1,0,272,293
1769.png,1,1,276,225
1769.png,1,2,405,163
1769.png,2,0,268,348
1769.png,2,1,312,293
1769.png,2,2,402,228
177.png,0,0,280,164
177.png,0,1,323,169
177.png,0,2,407,179
177.png,1,0,273,228
177.png,1,1,357,240
177.png,1,2,397,244
177.png,2,0,263,295
177.png,2,1,306,300
177.png,2,2,390,308
1770.png,0,0,276,162
1770.png,0,1,316,162
1770.png,0,2,405,163
1770.png,1,0,273,293
1770.png,1,1,276,225
1770.png,1,2,403,228
1770.png,2,0,269,348
1770.png,2,1,312,293
1770.png,2,2,364,229
1771.png,0,0,276,162
1771.png,0,1,316,162
1771.png,0,2,405,163
1771.png,1,0,273,293
1771.png,1,1,276,225
1771.png,1,2,403,228
1771.png,2,0,269,348
1771.png,2,1,312,293
1771.png,2,2,364,229
1772.png,0,0,276,162
1772.png,0,1,316,162
1772.png,0,2,405,163
1772.png,1,0,273,293
1772.png,1,1,276,225
1772.png,1,2,403,228
1772.png,2,0,269,348
1772.png,2,1,312,293
1772.png,2,2,364,229
1773.png,0,0,276,162
1773.png,0,1,316,162
1773.png,0,2,405,163
1773.png,1,0,273,293
1773.png,1,1,276,225
1773.png,1,2,403,228
1773.png,2,0,269,348
1773.png,2,1,312,293
1773.png,2,2,364,229
1774.png,0,0,276,162
1774.png,0,1,315,162
1774.png,0,2,405,163
1774.png,1,0,273,293
1774.png,1,1,276,225
1774.png,1,2,403,228
1774.png,2,0,269,348
1774.png,2,1,311,293
1774.png,2,2,365,229
1775.png,0,0,276,162
1775.png,0,1,315,162
1775.png,0,2,405,163
1775.png,1,0,273,293
1775.png,1,1,276,225
1775.png,1,2,403,228
1775.png,2,0,269,348
1775.png,2,1,311,293
1775.png,2,2,365,229
1776.png,0,0,276,162
1776.png,0,1,315,162
1776.png,0,2,405,163
1776.png,1,0,273,293
1776.png,1,1,276,225
1776.png,1,2,403,228
1776.png,2,0,269,348
1776.png,2,1,311,293
1776.png,2,2,365,229
1777.png,0,0,276,162
1777.png,0,1,315,162
1777.png,0,2,405,163
1777.png,1,0,273,293
1777.png,1,1,276,225
1777.png,1,2,403,228
1777.png,2,0,269,348
1777.png,2,1,311,293
1777.png,2,2,365,229
1778.png,0,0,276,162
1778.png,0,1,315,162
1778.png,0,2,405,163
1778.png,1,0,273,293
1778.png,1,1,276,225
1778.png,1,2,403,228
1778.png,2,0,269,348
1778.png,2,1,311,293
1778.png,2,2,365,229
1779.png,0,0,276,162
1779.png,0,1,315,162
1779.png,0,2,405,163
1779.png,1,0,273,293
1779.png,1,1,276,225
1779.png,1,2,403,228
1779.png,2,0,269,348
1779.png,2,1,311,293
1779.png,2,2,365,229
178.png,0,0,280,164
178.png,0,1,323,169
178.png,0,2,407,179
178.png,1,0,273,228
178.png,1,1,357,240
178.png,1,2,397,244
178.png,2,0,263,295
178.png,2,1,306,300
178.png,2,2,390,308
1780.png,0,0,276,162
1780.png,0,1,315,162
1780.png,0,2,405,163
1780.png,1,0,273,293
1780.png,1,1,276,225
1780.png,1,2,403,228
1780.png,2,0,269,348
1780.png,2,1,311,293
1780.png,2,2,365,229
1781.png,0,0,276,162
1781.png,0,1,315,162
1781.png,0,2,405,163
1781.png,1,0,276,226
1781.png,1,1,365,229
1781.png,1,2,403,228
1781.png,2,0,273,293
1781.png,2,1,311,293
1781.png,2,2,402,294
1782.png,0,0,276,162
1782.png,0,1,315,162
1782.png,0,2,405,163
1782.png,1,0,276,226
1782.png,1,1,365,229
1782.png,1,2,403,228
1782.png,2,0,273,293
1782.png,2,1,311,293
1782.png,2,2,402,294
1783.png,0,0,276,162
1783.png,0,1,315,162
1783.png,0,2,405,163
1783.png,1,0,276,226
1783.png,1,1,365,229
1783.png,1,2,403,228
1783.png,2,0,273,293
1783.png,2,1,311,293
1783.png,2,2,402,294
1784.png,0,0,276,162
1784.png,0,1,315,162
1784.png,0,2,405,163
1784.png,1,0,276,226
1784.png,1,1,365,229
1784.png,1,2,403,228
1784.png,2,0,273,293
1784.png,2,1,311,293
1784.png,2,2,402,294
1785.png,0,0,276,162
1785.png,0,1,314,162
1785.png,0,2,405,163
1785.png,1,0,276,226
1785.png,1,1,366,229
1785.png,1,2,403,228
1785.png,2,0,273,293
1785.png,2,1,311,293
1785.png,2,2,403,294
1786.png,0,0,276,162
1786.png,0,1,314,162
1786.png,0,2,405,163
1786.png,1,0,276,226
1786.png,1,1,366,229
1786.png,1,2,403,228
1786.png,2,0,273,293
1786.png,2,1,311,293
1786.png,2,2,403,294
1787.png,0,0,276,162
1787.png,0,1,314,162
1787.png,0,2,405,163
1787.png,1,0,276,226
1787.png,1,1,366,229
1787.png,1,2,403,228
1787.png,2,0,273,293
1787.png,2,1,311,293
1787.png,2,2,403,294
1788.png,0,0,276,162
1788.png,0,1,314,162
1788.png,0,2,405,163
1788.png,1,0,276,226
1788.png,1,1,366,229
1788.png,1,2,403,228
1788.png,2,0,273,293
1788.png,2,1,311,293
1788.png,2,2,403,294
1789.png,0,0,276,162
1789.png,0,1,314,162
1789.png,0,2,405,163
1789.png,1,0,276,226
1789.png,1,1,366,229
1789.png,1,2,403,228
1789.png,2,0,273,293
1789.png,2,1,311,293
1789.png,2,2,403,294
179.png,0,0,280,164
179.png,0,1,323,169
179.png,0,2,407,179
179.png,1,0,273,228
179.png,1,1,357,240
179.png,1,2,397,244
179.png,2,0,263,295
179.png,2,1,306,300
179.png,2,2,390,308
1790.png,0,0,276,162
1790.png,0,1,314,162
1790.png,0,2,405,163
1790.png,1,0,276,226
1790.png,1,1,366,229
1790.png,1,2,403,228
1790.png,2,0,273,293
1790.png,2,1,311,293
1790.png,2,2,403,294
1791.png,0,0,276,162
1791.png,0,1,314,162
1791.png,0,2,405,163
1791.png,1,0,276,226
1791.png,1,1,366,229
1791.png,1,2,403,228
1791.png,2,0,273,293
1791.png,2,1,311,293
1791.png,2,2,403,294
1792.png,0,0,276,162
1792.png,0,1,314,162
1792.png,0,2,405,163
1792.png,1,0,277,225
1792.png,1,1,367,229
1792.png,1,2,403,228
1792.png,2,0,273,293
1792.png,2,1,312,293
1792.png,2,2,403,294
1793.png,0,0,276,162
1793.png,0,1,314,162
1793.png,0,2,405,163
1793.png,1,0,277,225
1793.png,1,1,367,229
1793.png,1,2,403,228
1793.png,2,0,273,293
1793.png,2,1,312,293
1793.png,2,2,403,294
1794.png,0,0,276,162
1794.png,0,1,314,162
1794.png,0,2,405,163
1794.png,1,0,277,225
1794.png,1,1,367,229
1794.png,1,2,403,228
1794.png,2,0,273,293
1794.png,2,1,312,293
1794.png,2,2,403,294
1795.png,0,0,276,162
1795.png,0,1,314,162
1795.png,0,2,405,163
1795.png,1,0,277,225
1795.png,1,1,367,229
1795.png,1,2,403,228
1795.png,2,0,273,293
1795.png,2,1,312,293
1795.png,2,2,403,294
1796.png,0,0,277,162
1796.png,0,1,313,162
1796.png,0,2,405,163
1796.png,1,0,276,225
1796.png,1,1,367,229
1796.png,1,2,403,228
1796.png,2,0,274,293
1796.png,2,1,311,293
1796.png,2,2,403,294
1797.png,0,0,277,162
1797.png,0,1,313,162
1797.png,0,2,405,163
1797.png,1,0,276,225
1797.png,1,1,367,229
1797.png,1,2,403,228
1797.png,2,0,274,293
1797.png,2,1,311,293
1797.png,2,2,403,294
1798.png,0,0,277,162
1798.png,0,1,313,162
1798.png,0,2,405,163
1798.png,1,0,276,225
1798.png,1,1,367,229
1798.png,1,2,403,228
1798.png,2,0,274,293
1798.png,2,1,311,293
1798.png,2,2,403,294
1799.png,0,0,276,162
1799.png,0,1,313,161
1799.png,0,2,406,163
1799.png,1,0,277,225
1799.png,1,1,367,228
1799.png,1,2,403,228
1799.png,2,0,274,293
1799.png,2,1,311,293
1799.png,2,2,403,294
18.png,0,0,283,165
18.png,0,1,315,168
18.png,0,2,410,180
18.png,1,0,275,229
18.png,1,1,372,242
18.png,1,2,402,244
18.png,2,0,267,296
18.png,2,1,298,299
18.png,2,2,395,310
180.png,0,0,280,164
180.png,0,1,323,169
180.png,0,2,407,179
180.png,1,0,273,228
180.png,1,1,357,240
180.png,1,2,397,244
180.png,2,0,263,295
180.png,2,1,306,300
180.png,2,2,390,308
1800.png,0,0,276,162
1800.png,0,1,313,161
1800.png,0,2,406,163
1800.png,1,0,277,225
1800.png,1,1,367,228
1800.png,1,2,403,228
1800.png,2,0,274,293
1800.png,2,1,311,293
1800.png,2,2,403,294
1801.png,0,0,276,162
1801.png,0,1,313,161
1801.png,0,2,406,163
1801.png,1,0,277,225
1801.png,1,1,367,228
1801.png,1,2,403,228
1801.png,2,0,274,293
1801.png,2,1,311,293
1801.png,2,2,403,294
1802.png,0,0,276,162
1802.png,0,1,313,161
1802.png,0,2,406,163
1802.png,1,0,277,225
1802.png,1,1,367,228
1802.png,1,2,403,228
1802.png,2,0,274,293
1802.png,2,1,311,293
1802.png,2,2,403,294
1803.png,0,0,277,162
1803.png,0,1,313,161
1803.png,0,2,406,163
1803.png,1,0,277,225
1803.png,1,1,367,229
1803.png,1,2,403,228
1803.png,2,0,273,293
1803.png,2,1,310,293
1803.png,2,2,403,294
1804.png,0,0,277,162
1804.png,0,1,313,161
1804.png,0,2,406,163
1804.png,1,0,277,225
1804.png,1,1,367,229
1804.png,1,2,403,228
1804.png,2,0,273,293
1804.png,2,1,310,293
1804.png,2,2,403,294
1805.png,0,0,277,162
1805.png,0,1,313,161
1805.png,0,2,406,163
1805.png,1,0,277,225
1805.png,1,1,367,229
1805.png,1,2,403,228
1805.png,2,0,273,293
1805.png,2,1,310,293
1805.png,2,2,403,294
1806.png,0,0,277,162
1806.png,0,1,313,161
1806.png,0,2,406,163
1806.png,1,0,277,225
1806.png,1,1,368,229
1806.png,1,2,403,228
1806.png,2,0,273,293
1806.png,2,1,310,293
1806.png,2,2,403,294
1807.png,0,0,277,162
1807.png,0,1,313,161
1807.png,0,2,406,163
1807.png,1,0,277,225
1807.png,1,1,368,229
1807.png,1,2,403,228
1807.png,2,0,273,293
1807.png,2,1,310,293
1807.png,2,2,403,294
1808.png,0,0,277,162
1808.png,0,1,313,161
1808.png,0,2,406,163
1808.png,1,0,277,225
1808.png,1,1,368,229
1808.png,1,2,403,228
1808.png,2,0,273,293
1808.png,2,1,310,293
1808.png,2,2,403,294
1809.png,0,0,277,162
1809.png,0,1,313,161
1809.png,0,2,406,163
1809.png,1,0,277,225
1809.png,1,1,368,229
1809.png,1,2,403,228
1809.png,2,0,273,293
1809.png,2,1,310,293
1809.png,2,2,403,294
181.png,0,0,280,164
181.png,0,1,323,169
181.png,0,2,407,179
181.png,1,0,273,227
181.png,1,1,357,240
181.png,1,2,397,244
181.png,2,0,263,295
181.png,2,1,306,300
181.png,2,2,390,308
1810.png,0,0,277,162
1810.png,0,1,313,161
1810.png,0,2,406,163
1810.png,1,0,277,225
1810.png,1,1,309,293
1810.png,1,2,403,228
1810.png,2,0,273,293
1810.png,2,1,281,295
1810.png,2,2,368,229
1811.png,0,0,277,162
1811.png,0,1,313,161
1811.png,0,2,406,163
1811.png,1,0,277,225
1811.png,1,1,309,293
1811.png,1,2,403,228
1811.png,2,0,273,293
1811.png,2,1,281,295
1811.png,2,2,368,229
1812.png,0,0,277,162
1812.png,0,1,313,161
1812.png,0,2,406,163
1812.png,1,0,277,225
1812.png,1,1,309,293
1812.png,1,2,403,228
1812.png,2,0,273,293
1812.png,2,1,281,295
1812.png,2,2,368,229
1813.png,0,0,277,162
1813.png,0,1,312,161
1813.png,0,2,406,163
1813.png,1,0,277,225
1813.png,1,1,368,229
1813.png,1,2,404,228
1813.png,2,0,273,293
1813.png,2,1,309,292
1813.png,2,2,403,294
1814.png,0,0,277,162
1814.png,0,1,312,161
1814.png,0,2,406,163
1814.png,1,0,277,225
1814.png,1,1,368,229
1814.png,1,2,404,228
1814.png,2,0,273,293
1814.png,2,1,309,292
1814.png,2,2,403,294
1815.png,0,0,277,162
1815.png,0,1,312,161
1815.png,0,2,406,163
1815.png,1,0,277,225
1815.png,1,1,368,229
1815.png,1,2,404,228
1815.png,2,0,273,293
1815.png,2,1,309,292
1815.png,2,2,403,294
1816.png,0,0,277,162
1816.png,0,1,312,161
1816.png,0,2,406,163
1816.png,1,0,277,225
1816.png,1,1,368,229
1816.png,1,2,404,228
1816.png,2,0,273,293
1816.png,2,1,309,292
1816.png,2,2,403,294
1817.png,0,0,277,162
1817.png,0,1,313,161
1817.png,0,2,407,163
1817.png,1,0,277,225
1817.png,1,1,369,229
1817.png,1,2,404,228
1817.png,2,0,273,293
1817.png,2,1,310,292
1817.png,2,2,404,294
1818.png,0,0,277,162
1818.png,0,1,313,161
1818.png,0,2,407,163
1818.png,1,0,277,225
1818.png,1,1,369,229
1818.png,1,2,404,228
1818.png,2,0,273,293
1818.png,2,1,310,292
1818.png,2,2,404,294
1819.png,0,0,277,162
1819.png,0,1,313,161
1819.png,0,2,407,163
1819.png,1,0,277,225
1819.png,1,1,369,229
1819.png,1,2,404,228
1819.png,2,0,273,293
1819.png,2,1,310,292
1819.png,2,2,404,294
182.png,0,0,280,164
182.png,0,1,323,169
182.png,0,2,407,179
182.png,1,0,273,227
182.png,1,1,357,240
182.png,1,2,397,244
182.png,2,0,263,295
182.png,2,1,306,300
182.png,2,2,390,308
1820.png,0,0,277,162
1820.png,0,1,313,161
1820.png,0,2,407,163
1820.png,1,0,277,225
1820.png,1,1,369,229
1820.png,1,2,404,228
1820.png,2,0,273,293
1820.png,2,1,310,292
1820.png,2,2,404,294
1821.png,0,0,277,162
1821.png,0,1,313,161
1821.png,0,2,406,163
1821.png,1,0,277,226
1821.png,1,1,369,229
1821.png,1,2,403,228
1821.png,2,0,274,293
1821.png,2,1,310,292
1821.png,2,2,404,294
1822.png,0,0,277,162
1822.png,0,1,313,161
1822.png,0,2,406,163
1822.png,1,0,277,226
1822.png,1,1,369,229
1822.png,1,2,403,228
1822.png,2,0,274,293
1822.png,2,1,310,292
1822.png,2,2,404,294
1823.png,0,0,277,162
1823.png,0,1,313,161
1823.png,0,2,406,163
1823.png,1,0,277,226
1823.png,1,1,369,229
1823.png,1,2,403,228
1823.png,2,0,274,293
1823.png,2,1,310,292
1823.png,2,2,404,294
1824.png,0,0,277,162
1824.png,0,1,313,162
1824.png,0,2,406,163
1824.png,1,0,277,226
1824.png,1,1,370,229
1824.png,1,2,403,228
1824.png,2,0,274,293
1824.png,2,1,310,292
1824.png,2,2,404,294
1825.png,0,0,277,162
1825.png,0,1,313,162
1825.png,0,2,406,163
1825.png,1,0,277,226
1825.png,1,1,370,229
1825.png,1,2,403,228
1825.png,2,0,274,293
1825.png,2,1,310,292
1825.png,2,2,404,294
1826.png,0,0,277,162
1826.png,0,1,313,162
1826.png,0,2,406,163
1826.png,1,0,277,226
1826.png,1,1,370,229
1826.png,1,2,403,228
1826.png,2,0,274,293
1826.png,2,1,310,292
1826.png,2,2,404,294
1827.png,0,0,277,162
1827.png,0,1,313,162
1827.png,0,2,406,163
1827.png,1,0,277,226
1827.png,1,1,370,229
1827.png,1,2,403,228
1827.png,2,0,274,293
1827.png,2,1,310,292
1827.png,2,2,404,294
1828.png,0,0,277,162
1828.png,0,1,313,162
1828.png,0,2,406,163
1828.png,1,0,277,226
1828.png,1,1,370,229
1828.png,1,2,404,228
1828.png,2,0,274,293
1828.png,2,1,310,292
1828.png,2,2,404,294
1829.png,0,0,277,162
1829.png,0,1,313,162
1829.png,0,2,406,163
1829.png,1,0,277,226
1829.png,1,1,370,229
1829.png,1,2,404,228
1829.png,2,0,274,293
1829.png,2,1,310,292
1829.png,2,2,404,294
183.png,0,0,280,164
183.png,0,1,323,169
183.png,0,2,407,179
183.png,1,0,273,227
183.png,1,1,357,240
183.png,1,2,397,244
183.png,2,0,263,295
183.png,2,1,306,300
183.png,2,2,390,308
1830.png,0,0,277,162
1830.png,0,1,313,162
1830.png,0,2,406,163
1830.png,1,0,277,226
1830.png,1,1,370,229
1830.png,1,2,404,228
1830.png,2,0,274,293
1830.png,2,1,310,292
1830.png,2,2,404,294
1831.png,0,0,277,162
1831.png,0,1,313,162
1831.png,0,2,406,163
1831.png,1,0,277,226
1831.png,1,1,370,229
1831.png,1,2,404,228
1831.png,2,0,274,293
1831.png,2,1,309,292
1831.png,2,2,404,294
1832.png,0,0,277,162
1832.png,0,1,313,162
1832.png,0,2,406,163
1832.png,1,0,277,226
1832.png,1,1,370,229
1832.png,1,2,404,228
1832.png,2,0,274,293
1832.png,2,1,309,292
1832.png,2,2,404,294
1833.png,0,0,277,162
1833.png,0,1,313,162
1833.png,0,2,406,163
1833.png,1,0,277,226
1833.png,1,1,370,229
1833.png,1,2,404,228
1833.png,2,0,274,293
1833.png,2,1,309,292
1833.png,2,2,404,294
1834.png,0,0,277,162
1834.png,0,1,313,162
1834.png,0,2,406,163
1834.png,1,0,277,226
1834.png,1,1,370,229
1834.png,1,2,404,228
1834.png,2,0,274,293
1834.png,2,1,309,292
1834.png,2,2,404,294
1835.png,0,0,277,162
1835.png,0,1,312,162
1835.png,0,2,406,163
1835.png,1,0,277,226
1835.png,1,1,370,229
1835.png,1,2,403,228
1835.png,2,0,274,293
1835.png,2,1,309,292
1835.png,2,2,404,294
1836.png,0,0,277,162
1836.png,0,1,312,162
1836.png,0,2,406,163
1836.png,1,0,277,226
1836.png,1,1,370,229
1836.png,1,2,403,228
1836.png,2,0,274,293
1836.png,2,1,309,292
1836.png,2,2,404,294
1837.png,0,0,277,162
1837.png,0,1,312,162
1837.png,0,2,406,163
1837.png,1,0,277,226
1837.png,1,1,370,229
1837.png,1,2,403,228
1837.png,2,0,274,293
1837.png,2,1,309,292
1837.png,2,2,404,294
1838.png,0,0,277,162
1838.png,0,1,312,162
1838.png,0,2,406,163
1838.png,1,0,277,226
1838.png,1,1,371,229
1838.png,1,2,403,228
1838.png,2,0,274,293
1838.png,2,1,308,293
1838.png,2,2,404,294
1839.png,0,0,277,162
1839.png,0,1,312,162
1839.png,0,2,406,163
1839.png,1,0,277,226
1839.png,1,1,371,229
1839.png,1,2,403,228
1839.png,2,0,274,293
1839.png,2,1,308,293
1839.png,2,2,404,294
184.png,0,0,280,164
184.png,0,1,323,169
184.png,0,2,407,179
184.png,1,0,273,227
184.png,1,1,357,240
184.png,1,2,397,244
184.png,2,0,263,295
184.png,2,1,306,299
184.png,2,2,390,308
1840.png,0,0,277,162
1840.png,0,1,312,162
1840.png,0,2,406,163
1840.png,1,0,277,226
1840.png,1,1,371,229
1840.png,1,2,403,228
1840.png,2,0,274,293
1840.png,2,1,308,293
1840.png,2,2,404,294
1841.png,0,0,277,162
1841.png,0,1,312,162
1841.png,0,2,406,163
1841.png,1,0,277,226
1841.png,1,1,371,229
1841.png,1,2,403,228
1841.png,2,0,274,293
1841.png,2,1,308,293
1841.png,2,2,404,294
1842.png,0,0,277,162
1842.png,0,1,312,162
1842.png,0,2,407,163
1842.png,1,0,277,226
1842.png,1,1,371,229
1842.png,1,2,404,228
1842.png,2,0,274,293
1842.png,2,1,308,293
1842.png,2,2,404,294
1843.png,0,0,277,162
1843.png,0,1,312,162
1843.png,0,2,407,163
1843.png,1,0,277,226
1843.png,1,1,371,229
1843.png,1,2,404,228
1843.png,2,0,274,293
1843.png,2,1,308,293
1843.png,2,2,404,294
1844.png,0,0,277,162
1844.png,0,1,312,162
1844.png,0,2,407,163
1844.png,1,0,277,226
1844.png,1,1,371,229
1844.png,1,2,404,228
1844.png,2,0,274,293
1844.png,2,1,308,293
1844.png,2,2,404,294
1845.png,0,0,277,162
1845.png,0,1,312,162
1845.png,0,2,407,163
1845.png,1,0,277,226
1845.png,1,1,371,229
1845.png,1,2,403,228
1845.png,2,0,274,293
1845.png,2,1,308,293
1845.png,2,2,404,294
1846.png,0,0,277,162
1846.png,0,1,312,162
1846.png,0,2,407,163
1846.png,1,0,277,226
1846.png,1,1,371,229
1846.png,1,2,403,228
1846.png,2,0,274,293
1846.png,2,1,308,293
1846.png,2,2,404,294
1847.png,0,0,277,162
1847.png,0,1,312,162
1847.png,0,2,407,163
1847.png,1,0,277,226
1847.png,1,1,371,229
1847.png,1,2,403,228
1847.png,2,0,274,293
1847.png,2,1,308,293
1847.png,2,2,404,294
1848.png,0,0,277,162
1848.png,0,1,312,162
1848.png,0,2,407,163
1848.png,1,0,277,226
1848.png,1,1,371,229
1848.png,1,2,403,228
1848.png,2,0,274,293
1848.png,2,1,308,293
1848.png,2,2,404,294
1849.png,0,0,277,162
1849.png,0,1,312,161
1849.png,0,2,407,163
1849.png,1,0,277,226
1849.png,1,1,372,229
1849.png,1,2,403,228
1849.png,2,0,274,293
1849.png,2,1,308,293
1849.png,2,2,404,293
185.png,0,0,280,164
185.png,0,1,323,169
185.png,0,2,407,179
185.png,1,0,273,227
185.png,1,1,357,240
185.png,1,2,397,244
185.png,2,0,263,295
185.png,2,1,306,299
185.png,2,2,390,308
1850.png,0,0,277,162
1850.png,0,1,312,161
1850.png,0,2,407,163
1850.png,1,0,277,226
1850.png,1,1,372,229
1850.png,1,2,403,228
1850.png,2,0,274,293
1850.png,2,1,308,293
1850.png,2,2,404,293
1851.png,0,0,277,162
1851.png,0,1,312,161
1851.png,0,2,407,163
1851.png,1,0,277,226
1851.png,1,1,372,229
1851.png,1,2,403,228
1851.png,2,0,274,293
1851.png,2,1,308,293
1851.png,2,2,404,293
1852.png,0,0,277,162
1852.png,0,1,312,161
1852.png,0,2,407,163
1852.png,1,0,277,226
1852.png,1,1,372,229
1852.png,1,2,403,228
1852.png,2,0,274,293
1852.png,2,1,308,293
1852.png,2,2,404,293
1853.png,0,0,277,162
1853.png,0,1,312,162
1853.png,0,2,406,163
1853.png,1,0,277,226
1853.png,1,1,372,229
1853.png,1,2,403,228
1853.png,2,0,275,293
1853.png,2,1,308,293
1853.png,2,2,404,293
1854.png,0,0,277,162
1854.png,0,1,312,162
1854.png,0,2,406,163
1854.png,1,0,277,226
1854.png,1,1,372,229
1854.png,1,2,403,228
1854.png,2,0,275,293
1854.png,2,1,308,293
1854.png,2,2,404,293
1855.png,0,0,277,162
1855.png,0,1,312,162
1855.png,0,2,406,163
1855.png,1,0,277,226
1855.png,1,1,372,229
1855.png,1,2,403,228
1855.png,2,0,275,293
1855.png,2,1,308,293
1855.png,2,2,404,293
1856.png,0,0,277,162
1856.png,0,1,312,162
1856.png,0,2,406,163
1856.png,1,0,277,226
1856.png,1,1,372,229
1856.png,1,2,403,228
1856.png,2,0,275,293
1856.png,2,1,308,293
1856.png,2,2,404,293
1857.png,0,0,278,162
1857.png,0,1,312,162
1857.png,0,2,406,163
1857.png,1,0,277,226
1857.png,1,1,372,229
1857.png,1,2,404,228
1857.png,2,0,275,293
1857.png,2,1,308,293
1857.png,2,2,404,294
1858.png,0,0,278,162
