name,row,column,x,y
350,1,2,393,244
350,2,0,258,295
350,2,1,317,301
350,2,2,384,308
351,0,0,276,164
351,0,1,333,171
351,0,2,403,179
351,1,0,267,227
351,1,1,337,237
351,1,2,393,244
351,2,0,258,295
351,2,1,317,301
351,2,2,384,308
352,0,0,276,164
352,0,1,333,171
352,0,2,403,179
352,1,0,267,227
352,1,1,337,237
352,1,2,393,244
352,2,0,258,295
352,2,1,317,301
352,2,2,384,308
353,0,0,276,164
353,0,1,333,171
353,0,2,403,179
353,1,0,267,227
353,1,1,337,237
353,1,2,393,244
353,2,0,258,295
353,2,1,317,301
353,2,2,384,308
354,0,0,276,164
354,0,1,333,171
354,0,2,402,179
354,1,0,267,227
354,1,1,337,237
354,1,2,393,244
354,2,0,258,295
354,2,1,317,301
354,2,2,384,308
355,0,0,276,164
355,0,1,333,171
355,0,2,402,179
355,1,0,267,227
355,1,1,337,237
355,1,2,393,244
355,2,0,258,295
355,2,1,317,301
355,2,2,384,308
356,0,0,276,164
356,0,1,333,171
356,0,2,402,179
356,1,0,267,227
356,1,1,337,237
356,1,2,393,244
356,2,0,258,295
356,2,1,317,301
356,2,2,384,308
357,0,0,276,164
357,0,1,333,171
357,0,2,402,179
357,1,0,267,227
357,1,1,337,237
357,1,2,393,244
357,2,0,258,295
357,2,1,317,301
357,2,2,384,308
358,0,0,276,164
358,0,1,333,171
358,0,2,402,179
358,1,0,268,227
358,1,1,337,237
358,1,2,393,244
358,2,0,258,295
358,2,1,317,301
358,2,2,385,308
359,0,0,276,164
359,0,1,333,171
359,0,2,402,179
359,1,0,268,227
359,1,1,337,237
359,1,2,393,244
359,2,0,258,295
359,2,1,317,301
359,2,2,385,308
360,0,0,276,164
360,0,1,333,171
360,0,2,402,179
360,1,0,268,227
360,1,1,337,237
360,1,2,393,244
360,2,0,258,295
360,2,1,317,301
360,2,2,385,308
361,0,0,276,164
361,0,1,333,171
361,0,2,402,179
361,1,0,268,227
361,1,1,337,237
361,1,2,393,244
361,2,0,258,295
361,2,1,317,301
361,2,2,385,308
362,0,0,276,164
362,0,1,333,171
362,0,2,402,179
362,1,0,268,227
362,1,1,337,237
362,1,2,393,244
362,2,0,258,295
362,2,1,317,301
362,2,2,385,308
363,0,0,276,164
363,0,1,333,171
363,0,2,402,179
363,1,0,268,227
363,1,1,337,237
363,1,2,393,244
363,2,0,258,295
363,2,1,317,301
363,2,2,385,308
364,0,0,276,164
364,0,1,333,171
364,0,2,402,179
364,1,0,268,227
364,1,1,337,237
364,1,2,393,244
364,2,0,258,295
364,2,1,317,301
364,2,2,385,308
365,0,0,276,164
365,0,1,333,171
365,0,2,402,179
365,1,0,268,227
365,1,1,337,237
365,1,2,393,244
365,2,0,258,295
365,2,1,318,301
365,2,2,385,308
366,0,0,276,164
366,0,1,333,171
366,0,2,402,179
366,1,0,268,227
366,1,1,337,237
366,1,2,393,244
366,2,0,258,295
366,2,1,318,301
366,2,2,385,308
367,0,0,276,164
367,0,1,333,171
367,0,2,402,179
367,1,0,268,227
367,1,1,337,237
367,1,2,393,244
367,2,0,258,295
367,2,1,318,301
367,2,2,385,308
368,0,0,276,164
368,0,1,333,171
368,0,2,402,179
368,1,0,268,227
368,1,1,337,237
368,1,2,393,244
368,2,0,258,295
368,2,1,318,301
368,2,2,385,308
369,0,0,275,164
369,0,1,334,171
369,0,2,402,179
369,1,0,267,227
369,1,1,336,237
369,1,2,393,243
369,2,0,258,294
369,2,1,318,301
369,2,2,384,308
370,0,0,275,164
370,0,1,334,171
370,0,2,402,179
370,1,0,267,227
370,1,1,336,237
370,1,2,393,243
370,2,0,258,294
370,2,1,318,301
370,2,2,384,308
371,0,0,275,164
371,0,1,334,171
371,0,2,402,179
371,1,0,267,227
371,1,1,336,237
371,1,2,393,243
371,2,0,258,294
371,2,1,318,301
371,2,2,384,308
372,0,0,275,163
372,0,1,334,171
372,0,2,402,179
372,1,0,267,227
372,1,1,336,237
372,1,2,393,244
372,2,0,258,294
372,2,1,318,301
372,2,2,385,308
373,0,0,275,163
373,0,1,334,171
373,0,2,402,179
373,1,0,267,227
373,1,1,336,237
373,1,2,393,244
373,2,0,258,294
373,2,1,318,301
373,2,2,385,308
374,0,0,275,163
374,0,1,334,171
374,0,2,402,179
374,1,0,267,227
374,1,1,336,237
374,1,2,393,244
374,2,0,258,294
374,2,1,318,301
374,2,2,385,308
375,0,0,275,163
375,0,1,334,171
375,0,2,402,179
375,1,0,267,227
375,1,1,336,237
375,1,2,393,244
375,2,0,258,294
375,2,1,318,301
375,2,2,385,308
376,0,0,275,163
376,0,1,335,171
376,0,2,402,179
376,1,0,267,228
376,1,1,335,237
376,1,2,393,244
376,2,0,258,294
376,2,1,319,302
376,2,2,385,308
377,0,0,275,163
377,0,1,335,171
377,0,2,402,179
377,1,0,267,228
377,1,1,335,237
377,1,2,393,244
377,2,0,258,294
377,2,1,319,302
377,2,2,385,308
378,0,0,275,163
378,0,1,335,171
378,0,2,402,179
378,1,0,267,228
378,1,1,335,237
378,1,2,393,244
378,2,0,258,294
378,2,1,319,302
378,2,2,385,308
379,0,0,275,164
379,0,1,335,171
379,0,2,402,179
379,1,0,267,228
379,1,1,335,237
379,1,2,393,244
379,2,0,258,294
379,2,1,320,301
379,2,2,385,308
380,0,0,275,164
380,0,1,335,171
380,0,2,402,179
380,1,0,267,228
380,1,1,335,237
380,1,2,393,244
380,2,0,258,294
380,2,1,320,301
380,2,2,385,308
381,0,0,275,164
381,0,1,335,171
381,0,2,402,179
381,1,0,267,228
381,1,1,335,237
381,1,2,393,244
381,2,0,258,294
381,2,1,320,301
381,2,2,385,308
382,0,0,275,164
382,0,1,335,171
382,0,2,403,179
382,1,0,267,228
382,1,1,334,237
382,1,2,393,244
382,2,0,258,294
382,2,1,320,301
382,2,2,385,308
383,0,0,275,164
383,0,1,335,171
383,0,2,403,179
383,1,0,267,228
383,1,1,334,237
383,1,2,393,244
383,2,0,258,294
383,2,1,320,301
383,2,2,385,308
384,0,0,275,164
384,0,1,335,171
384,0,2,403,179
384,1,0,267,228
384,1,1,334,237
384,1,2,393,244
384,2,0,258,294
384,2,1,320,301
384,2,2,385,308
385,0,0,275,164
385,0,1,335,171
385,0,2,403,179
385,1,0,267,228
385,1,1,334,237
385,1,2,393,244
385,2,0,258,294
385,2,1,320,301
385,2,2,385,308
386,0,0,275,164
386,0,1,335,171
386,0,2,402,179
386,1,0,267,228
386,1,1,334,237
386,1,2,393,244
386,2,0,258,294
386,2,1,320,301
386,2,2,385,308
387,0,0,275,164
387,0,1,335,171
387,0,2,402,179
387,1,0,267,228
387,1,1,334,237
387,1,2,393,244
387,2,0,258,294
387,2,1,320,301
387,2,2,385,308
388,0,0,275,164
388,0,1,335,171
388,0,2,402,179
388,1,0,267,228
388,1,1,334,237
388,1,2,393,244
388,2,0,258,294
388,2,1,320,301
388,2,2,385,308
389,0,0,275,164
389,0,1,335,171
389,0,2,402,179
389,1,0,267,228
389,1,1,334,237
389,1,2,393,244
389,2,0,258,294
389,2,1,320,301
389,2,2,385,308
390,0,0,275,164
390,0,1,335,172
390,0,2,402,179
390,1,0,267,228
390,1,1,334,237
390,1,2,392,244
390,2,0,257,294
390,2,1,320,302
390,2,2,385,308
391,0,0,275,164
391,0,1,335,172
391,0,2,402,179
391,1,0,267,228
391,1,1,334,237
391,1,2,392,244
391,2,0,257,294
391,2,1,320,302
391,2,2,385,308
392,0,0,275,164
392,0,1,335,172
392,0,2,402,179
392,1,0,267,228
392,1,1,334,237
392,1,2,392,244
392,2,0,257,294
392,2,1,320,302
392,2,2,385,308
393,0,0,275,164
393,0,1,335,172
393,0,2,402,179
393,1,0,267,228
393,1,1,334,237
393,1,2,392,244
393,2,0,257,294
393,2,1,320,302
393,2,2,385,308
394,0,0,275,164
394,0,1,335,172
394,0,2,402,179
394,1,0,267,228
394,1,1,334,237
394,1,2,392,244
394,2,0,257,294
394,2,1,320,302
394,2,2,385,308
395,0,0,275,164
395,0,1,335,172
395,0,2,402,179
395,1,0,267,228
395,1,1,334,237
395,1,2,392,244
395,2,0,257,294
395,2,1,320,302
395,2,2,385,308
396,0,0,275,164
396,0,1,335,172
396,0,2,402,179
396,1,0,267,228
396,1,1,334,237
396,1,2,392,244
396,2,0,257,294
396,2,1,320,302
396,2,2,385,308
397,0,0,274,163
397,0,1,337,171
397,0,2,401,179
397,1,0,266,227
397,1,1,332,237
397,1,2,392,244
397,2,0,257,295
397,2,1,321,301
397,2,2,384,308
398,0,0,274,163
398,0,1,337,171
398,0,2,401,179
398,1,0,266,227
398,1,1,332,237
398,1,2,392,244
398,2,0,257,295
398,2,1,321,301
398,2,2,384,308
399,0,0,274,163
399,0,1,337,171
399,0,2,401,179
399,1,0,266,227
399,1,1,332,237
399,1,2,392,244
399,2,0,257,295
399,2,1,321,301
399,2,2,384,308
400,0,0,274,163
400,0,1,337,171
400,0,2,401,179
400,1,0,266,227
400,1,1,332,237
400,1,2,392,244
400,2,0,257,295
400,2,1,321,301
400,2,2,384,308
401,0,0,274,164
401,0,1,337,172
401,0,2,402,179
401,1,0,266,227
401,1,1,332,237
401,1,2,392,244
401,2,0,257,295
401,2,1,321,301
401,2,2,384,308
402,0,0,274,164
402,0,1,337,172
402,0,2,402,179
402,1,0,266,227
402,1,1,332,237
402,1,2,392,244
402,2,0,257,295
402,2,1,321,301
402,2,2,384,308
403,0,0,274,164
403,0,1,337,172
403,0,2,402,179
403,1,0,266,227
403,1,1,332,237
403,1,2,392,244
403,2,0,257,295
403,2,1,321,301
403,2,2,384,308
404,0,0,274,164
404,0,1,337,172
404,0,2,401,179
404,1,0,266,227
404,1,1,331,237
404,1,2,392,244
404,2,0,257,295
404,2,1,321,301
404,2,2,384,308
405,0,0,274,164
405,0,1,337,172
405,0,2,401,179
405,1,0,266,227
405,1,1,331,237
405,1,2,392,244
405,2,0,257,295
405,2,1,321,301
405,2,2,384,308
406,0,0,274,164
406,0,1,337,172
406,0,2,401,179
406,1,0,266,227
406,1,1,331,237
406,1,2,392,244
406,2,0,257,295
406,2,1,321,301
406,2,2,384,308
407,0,0,274,164
407,0,1,337,172
407,0,2,401,179
407,1,0,266,227
407,1,1,331,237
407,1,2,392,244
407,2,0,257,295
407,2,1,321,301
407,2,2,384,308
408,0,0,274,164
408,0,1,337,172
408,0,2,401,179
408,1,0,266,227
408,1,1,331,237
408,1,2,392,244
408,2,0,256,295
408,2,1,322,301
408,2,2,384,308
409,0,0,274,164
409,0,1,337,172
409,0,2,401,179
409,1,0,266,227
409,1,1,331,237
409,1,2,392,244
409,2,0,256,295
409,2,1,322,301
409,2,2,384,308
410,0,0,274,164
410,0,1,337,172
410,0,2,401,179
410,1,0,266,227
410,1,1,331,237
410,1,2,392,244
410,2,0,256,295
410,2,1,322,301
410,2,2,384,308
411,0,0,274,164
411,0,1,337,172
411,0,2,401,179
411,1,0,266,227
411,1,1,331,237
411,1,2,392,244
411,2,0,256,295
411,2,1,322,301
411,2,2,383,308
412,0,0,274,164
412,0,1,337,172
412,0,2,401,179
412,1,0,266,227
412,1,1,331,237
412,1,2,392,244
412,2,0,256,295
412,2,1,322,301
412,2,2,383,308
413,0,0,274,164
413,0,1,337,172
413,0,2,401,179
413,1,0,266,227
413,1,1,331,237
413,1,2,392,244
413,2,0,256,295
413,2,1,322,301
413,2,2,383,308
414,0,0,274,164
414,0,1,337,172
414,0,2,401,179
414,1,0,266,227
414,1,1,331,237
414,1,2,392,244
414,2,0,256,295
414,2,1,322,301
414,2,2,383,308
415,0,0,274,164
415,0,1,337,172
415,0,2,400,179
415,1,0,266,227
415,1,1,331,237
415,1,2,392,243
415,2,0,256,294
415,2,1,322,301
415,2,2,383,308
416,0,0,274,164
416,0,1,337,172
416,0,2,400,179
416,1,0,266,227
416,1,1,331,237
416,1,2,392,243
416,2,0,256,294
416,2,1,322,301
416,2,2,383,308
417,0,0,274,164
417,0,1,337,172
417,0,2,400,179
417,1,0,266,227
417,1,1,331,237
417,1,2,392,243
417,2,0,256,294
417,2,1,322,301
417,2,2,383,308
418,0,0,274,164
418,0,1,337,172
418,0,2,400,179
418,1,0,266,227
418,1,1,331,237
418,1,2,392,243
418,2,0,256,294
418,2,1,322,301
418,2,2,383,308
419,0,0,274,164
419,0,1,338,172
419,0,2,400,179
419,1,0,266,227
419,1,1,330,237
419,1,2,392,243
419,2,0,256,294
419,2,1,322,302
419,2,2,383,308
420,0,0,274,164
420,0,1,338,172
420,0,2,400,179
420,1,0,266,227
420,1,1,330,237
420,1,2,392,243
420,2,0,256,294
420,2,1,322,302
420,2,2,383,308
421,0,0,274,164
421,0,1,338,172
421,0,2,400,179
421,1,0,266,227
421,1,1,330,237
421,1,2,392,243
421,2,0,256,294
421,2,1,322,302
421,2,2,383,308
422,0,0,274,164
422,0,1,338,172
422,0,2,400,179
422,1,0,266,227
422,1,1,330,237
422,1,2,392,243
422,2,0,257,293
422,2,1,322,302
422,2,2,383,308
423,0,0,274,164
423,0,1,338,172
423,0,2,400,179
423,1,0,266,227
423,1,1,330,237
423,1,2,392,243
423,2,0,257,293
423,2,1,322,302
423,2,2,383,308
424,0,0,274,164
424,0,1,338,172
424,0,2,400,179
424,1,0,266,227
424,1,1,330,237
424,1,2,392,243
424,2,0,257,293
424,2,1,322,302
424,2,2,383,308
425,0,0,274,164
425,0,1,338,172
425,0,2,400,179
425,1,0,266,227
425,1,1,330,237
425,1,2,392,243
425,2,0,257,293
425,2,1,322,302
425,2,2,383,308
426,0,0,274,164
426,0,1,338,172
426,0,2,400,179
426,1,0,266,227
426,1,1,330,237
426,1,2,392,243
426,2,0,257,293
426,2,1,322,302
426,2,2,382,308
427,0,0,274,164
427,0,1,338,172
427,0,2,400,179
427,1,0,266,227
427,1,1,330,237
427,1,2,392,243
427,2,0,257,293
427,2,1,322,302
427,2,2,382,308
428,0,0,274,164
428,0,1,338,172
428,0,2,400,179
428,1,0,266,227
428,1,1,330,237
428,1,2,392,243
428,2,0,257,293
428,2,1,322,302
428,2,2,382,308
429,0,0,274,164
429,0,1,337,172
429,0,2,400,179
429,1,0,266,227
429,1,1,329,237
429,1,2,392,243
429,2,0,257,293
429,2,1,323,302
429,2,2,383,308
430,0,0,274,164
430,0,1,337,172
430,0,2,400,179
430,1,0,266,227
430,1,1,329,237
430,1,2,392,243
430,2,0,257,293
430,2,1,323,302
430,2,2,383,308
431,0,0,274,164
431,0,1,337,172
431,0,2,400,179
431,1,0,266,227
431,1,1,329,237
431,1,2,392,243
431,2,0,257,293
431,2,1,323,302
431,2,2,383,308
432,0,0,274,164
432,0,1,337,172
432,0,2,400,179
432,1,0,266,227
432,1,1,329,237
432,1,2,392,243
432,2,0,257,293
432,2,1,323,302
432,2,2,383,308
433,0,0,274,164
433,0,1,337,172
433,0,2,400,179
433,1,0,266,227
433,1,1,329,237
433,1,2,392,243
433,2,0,256,293
433,2,1,323,302
433,2,2,383,308
434,0,0,274,164
434,0,1,337,172
434,0,2,400,179
434,1,0,266,227
434,1,1,329,237
434,1,2,392,243
434,2,0,256,293
434,2,1,323,302
434,2,2,383,308
435,0,0,274,164
435,0,1,337,172
435,0,2,400,179
435,1,0,266,227
435,1,1,329,237
435,1,2,392,243
435,2,0,256,293
435,2,1,323,302
435,2,2,383,308
436,0,0,273,163
436,0,1,337,172
436,0,2,400,179
436,1,0,266,227
436,1,1,328,237
436,1,2,392,244
436,2,0,256,293
436,2,1,324,302
436,2,2,383,308
437,0,0,273,163
437,0,1,337,172
437,0,2,400,179
437,1,0,266,227
437,1,1,328,237
437,1,2,392,244
437,2,0,256,293
437,2,1,324,302
437,2,2,383,308
438,0,0,273,163
438,0,1,337,172
438,0,2,400,179
438,1,0,266,227
438,1,1,328,237
438,1,2,392,244
438,2,0,256,293
438,2,1,324,302
438,2,2,383,308
439,0,0,273,163
439,0,1,337,172
439,0,2,400,179
439,1,0,266,227
439,1,1,328,237
439,1,2,392,244
439,2,0,256,293
439,2,1,324,302
439,2,2,383,308
440,0,0,273,163
440,0,1,338,172
440,0,2,400,179
440,1,0,266,227
440,1,1,328,237
440,1,2,392,244
440,2,0,256,293
440,2,1,324,302
440,2,2,382,308
441,0,0,273,163
441,0,1,338,172
441,0,2,400,179
441,1,0,266,227
441,1,1,328,237
441,1,2,392,244
441,2,0,256,293
441,2,1,324,302
441,2,2,382,308
442,0,0,273,163
442,0,1,338,172
442,0,2,400,179
442,1,0,266,227
442,1,1,328,237
442,1,2,392,244
442,2,0,256,293
442,2,1,324,302
442,2,2,382,308
443,0,0,273,163
443,0,1,338,172
443,0,2,400,179
443,1,0,266,228
443,1,1,328,237
443,1,2,392,244
443,2,0,256,293
443,2,1,324,302
443,2,2,382,308
444,0,0,273,163
444,0,1,338,172
444,0,2,400,179
444,1,0,266,228
444,1,1,328,237
444,1,2,392,244
444,2,0,256,293
444,2,1,324,302
444,2,2,382,308
445,0,0,273,163
445,0,1,338,172
445,0,2,400,179
445,1,0,266,228
445,1,1,328,237
445,1,2,392,244
445,2,0,256,293
445,2,1,324,302
445,2,2,382,308
446,0,0,273,163
446,0,1,338,172
446,0,2,400,179
446,1,0,266,228
446,1,1,328,237
446,1,2,392,244
446,2,0,256,293
446,2,1,324,302
446,2,2,382,308
447,0,0,273,163
447,0,1,339,172
447,0,2,400,179
447,1,0,265,228
447,1,1,328,237
447,1,2,392,244
447,2,0,256,293
447,2,1,324,302
447,2,2,382,308
448,0,0,273,163
448,0,1,339,172
448,0,2,400,179
448,1,0,265,228
448,1,1,328,237
448,1,2,392,244
448,2,0,256,293
448,2,1,324,302
448,2,2,382,308
449,0,0,273,163
449,0,1,339,172
449,0,2,400,179
449,1,0,265,228
449,1,1,328,237
449,1,2,392,244
449,2,0,256,293
449,2,1,324,302
449,2,2,382,308
450,0,0,273,163
450,0,1,339,172
450,0,2,400,179
450,1,0,265,228
450,1,1,328,237
450,1,2,392,244
450,2,0,256,293
450,2,1,324,302
450,2,2,382,308
451,0,0,273,164
451,0,1,339,172
451,0,2,400,179
451,1,0,265,228
451,1,1,328,237
451,1,2,391,244
451,2,0,256,293
451,2,1,325,302
451,2,2,382,308
452,0,0,273,164
452,0,1,339,172
452,0,2,400,179
452,1,0,265,228
452,1,1,328,237
452,1,2,391,244
452,2,0,256,293
452,2,1,325,302
452,2,2,382,308
453,0,0,273,164
453,0,1,339,172
453,0,2,400,179
453,1,0,265,228
453,1,1,328,237
453,1,2,391,244
453,2,0,256,293
453,2,1,325,302
453,2,2,382,308
454,0,0,273,164
454,0,1,339,172
454,0,2,400,179
454,1,0,265,228
454,1,1,327,237
454,1,2,391,244
454,2,0,256,293
454,2,1,324,302
454,2,2,383,308
455,0,0,273,164
455,0,1,339,172
455,0,2,400,179
455,1,0,265,228
455,1,1,327,237
455,1,2,391,244
455,2,0,256,293
455,2,1,324,302
455,2,2,383,308
456,0,0,273,164
456,0,1,339,172
456,0,2,400,179
456,1,0,265,228
456,1,1,327,237
456,1,2,391,244
456,2,0,256,293
456,2,1,324,302
456,2,2,383,308
457,0,0,273,164
457,0,1,339,172
457,0,2,400,179
457,1,0,265,228
457,1,1,327,237
457,1,2,391,244
457,2,0,256,293
457,2,1,324,302
457,2,2,383,308
458,0,0,273,164
458,0,1,339,172
458,0,2,400,179
458,1,0,265,228
458,1,1,327,237
458,1,2,391,244
458,2,0,256,293
458,2,1,325,302
458,2,2,382,308
459,0,0,273,164
459,0,1,339,172
459,0,2,400,179
459,1,0,265,228
459,1,1,327,237
459,1,2,391,244
459,2,0,256,293
459,2,1,325,302
459,2,2,382,308
460,0,0,273,164
460,0,1,339,172
460,0,2,400,179
460,1,0,265,228
460,1,1,327,237
460,1,2,391,244
460,2,0,256,293
460,2,1,325,302
460,2,2,382,308
461,0,0,273,164
461,0,1,339,172
461,0,2,400,179
461,1,0,265,227
461,1,1,327,236
461,1,2,391,244
461,2,0,256,293
461,2,1,325,302
461,2,2,382,308
462,0,0,273,164
462,0,1,339,172
462,0,2,400,179
462,1,0,265,227
462,1,1,327,236
462,1,2,391,244
462,2,0,256,293
462,2,1,325,302
462,2,2,382,308
463,0,0,273,164
463,0,1,339,172
463,0,2,400,179
463,1,0,265,227
463,1,1,327,236
463,1,2,391,244
463,2,0,256,293
463,2,1,325,302
463,2,2,382,308
464,0,0,273,164
464,0,1,339,172
464,0,2,400,179
464,1,0,265,227
464,1,1,327,236
464,1,2,391,244
464,2,0,256,293
464,2,1,325,302
464,2,2,382,308
465,0,0,273,163
465,0,1,340,172
465,0,2,400,179
465,1,0,265,227
465,1,1,326,237
465,1,2,391,244
465,2,0,256,293
465,2,1,325,302
465,2,2,382,308
466,0,0,273,163
466,0,1,340,172
466,0,2,400,179
466,1,0,265,227
466,1,1,326,237
466,1,2,391,244
466,2,0,256,293
466,2,1,325,302
466,2,2,382,308
467,0,0,273,163
467,0,1,340,172
467,0,2,400,179
467,1,0,265,227
467,1,1,326,237
467,1,2,391,244
467,2,0,256,293
467,2,1,325,302
467,2,2,382,308
468,0,0,274,163
468,0,1,340,172
468,0,2,400,179
468,1,0,265,227
468,1,1,326,237
468,1,2,391,244
468,2,0,257,293
468,2,1,325,302
468,2,2,382,308
469,0,0,274,163
469,0,1,340,172
469,0,2,400,179
469,1,0,265,227
469,1,1,326,237
469,1,2,391,244
469,2,0,257,293
469,2,1,325,302
469,2,2,382,308
470,0,0,274,163
470,0,1,340,172
470,0,2,400,179
470,1,0,265,227
470,1,1,326,237
470,1,2,391,244
470,2,0,257,293
470,2,1,325,302
470,2,2,382,308
471,0,0,274,163
471,0,1,340,172
471,0,2,400,179
471,1,0,265,227
471,1,1,326,237
471,1,2,391,244
471,2,0,257,293
471,2,1,325,302
471,2,2,382,308
472,0,0,273,163
472,0,1,340,172
472,0,2,399,179
472,1,0,264,227
472,1,1,325,237
472,1,2,390,244
472,2,0,256,293
472,2,1,325,302
472,2,2,381,308
473,0,0,273,163
473,0,1,340,172
473,0,2,399,179
473,1,0,264,227
473,1,1,325,237
473,1,2,390,244
473,2,0,256,293
473,2,1,325,302
473,2,2,381,308
474,0,0,273,163
474,0,1,340,172
474,0,2,399,179
474,1,0,264,227
474,1,1,325,237
474,1,2,390,244
474,2,0,256,293
474,2,1,325,302
474,2,2,381,308
475,0,0,273,163
475,0,1,340,172
475,0,2,400,179
475,1,0,264,227
475,1,1,325,236
475,1,2,390,244
475,2,0,256,294
475,2,1,325,302
475,2,2,381,308
476,0,0,273,163
476,0,1,340,172
476,0,2,400,179
476,1,0,264,227
476,1,1,325,236
476,1,2,390,244
476,2,0,256,294
476,2,1,325,302
476,2,2,381,308
477,0,0,273,163
477,0,1,340,172
477,0,2,400,179
477,1,0,264,227
477,1,1,325,236
477,1,2,390,244
477,2,0,256,294
477,2,1,325,302
477,2,2,381,308
478,0,0,273,163
478,0,1,340,172
478,0,2,400,179
478,1,0,264,227
478,1,1,325,236
478,1,2,390,244
478,2,0,256,294
478,2,1,325,302
478,2,2,381,308
479,0,0,273,163
479,0,1,340,172
479,0,2,400,179
479,1,0,264,227
479,1,1,324,236
479,1,2,390,244
479,2,0,256,294
479,2,1,325,302
479,2,2,381,308
480,0,0,273,163
480,0,1,340,172
480,0,2,400,179
480,1,0,264,227
480,1,1,324,236
480,1,2,390,244
480,2,0,256,294
480,2,1,325,302
480,2,2,381,308
481,0,0,273,163
481,0,1,340,172
481,0,2,400,179
481,1,0,264,227
481,1,1,324,236
481,1,2,390,244
481,2,0,256,294
481,2,1,325,302
481,2,2,381,308
482,0,0,273,163
482,0,1,340,172
482,0,2,400,179
482,1,0,264,227
482,1,1,324,236
482,1,2,390,244
482,2,0,256,294
482,2,1,325,302
482,2,2,381,308
483,0,0,273,163
483,0,1,341,172
483,0,2,399,179
483,1,0,264,227
483,1,1,324,236
483,1,2,390,243
483,2,0,255,294
483,2,1,325,302
483,2,2,382,308
484,0,0,273,163
484,0,1,341,172
484,0,2,399,179
484,1,0,264,227
484,1,1,324,236
484,1,2,390,243
484,2,0,255,294
484,2,1,325,302
484,2,2,382,308
485,0,0,273,163
485,0,1,341,172
485,0,2,399,179
485,1,0,264,227
485,1,1,324,236
485,1,2,390,243
485,2,0,255,294
485,2,1,325,302
485,2,2,382,308
486,0,0,273,163
486,0,1,341,172
486,0,2,399,179
486,1,0,264,227
486,1,1,324,236
486,1,2,390,243
486,2,0,255,294
486,2,1,325,302
486,2,2,382,308
487,0,0,273,163
487,0,1,342,172
487,0,2,399,179
487,1,0,264,227
487,1,1,323,236
487,1,2,390,243
487,2,0,255,294
487,2,1,326,302
487,2,2,382,308
488,0,0,273,163
488,0,1,342,172
488,0,2,399,179
488,1,0,264,227
488,1,1,323,236
488,1,2,390,243
488,2,0,255,294
488,2,1,326,302
488,2,2,382,308
489,0,0,273,163
489,0,1,342,172
489,0,2,399,179
489,1,0,264,227
489,1,1,323,236
489,1,2,390,243
489,2,0,255,294
489,2,1,326,302
489,2,2,382,308
490,0,0,273,163
490,0,1,342,171
490,0,2,399,179
490,1,0,263,227
490,1,1,322,236
490,1,2,390,244
490,2,0,255,293
490,2,1,325,303
490,2,2,381,308
491,0,0,273,163
491,0,1,342,171
491,0,2,399,179
491,1,0,263,227
491,1,1,322,236
491,1,2,390,244
491,2,0,255,293
491,2,1,325,303
491,2,2,381,308
492,0,0,273,163
492,0,1,342,171
492,0,2,399,179
492,1,0,263,227
492,1,1,322,236
492,1,2,390,244
492,2,0,255,293
492,2,1,325,303
492,2,2,381,308
493,0,0,272,163
493,0,1,343,171
493,0,2,399,179
493,1,0,263,227
493,1,1,322,236
493,1,2,390,244
493,2,0,255,293
493,2,1,326,303
493,2,2,381,308
494,0,0,272,163
494,0,1,343,171
494,0,2,399,179
494,1,0,263,227
494,1,1,322,236
494,1,2,390,244
494,2,0,255,293
494,2,1,326,303
494,2,2,381,308
495,0,0,272,163
495,0,1,343,171
495,0,2,399,179
495,1,0,263,227
495,1,1,322,236
495,1,2,390,244
495,2,0,255,293
495,2,1,326,303
495,2,2,381,308
496,0,0,272,163
496,0,1,343,171
496,0,2,399,179
496,1,0,263,227
496,1,1,322,236
496,1,2,390,244
496,2,0,255,293
496,2,1,326,303
496,2,2,381,308
497,0,0,271,163
497,0,1,343,171
497,0,2,399,179
497,1,0,264,227
497,1,1,321,236
497,1,2,390,244
497,2,0,254,294
497,2,1,327,303
497,2,2,381,308
498,0,0,271,163
498,0,1,343,171
498,0,2,399,179
498,1,0,264,227
498,1,1,321,236
498,1,2,390,244
498,2,0,254,294
498,2,1,327,303
498,2,2,381,308
499,0,0,271,163
499,0,1,343,171
499,0,2,399,179
499,1,0,264,227
499,1,1,321,236
499,1,2,390,244
499,2,0,254,294
499,2,1,327,303
499,2,2,381,308
500,0,0,271,163
500,0,1,343,171
500,0,2,399,179
500,1,0,264,227
500,1,1,321,236
500,1,2,390,244
500,2,0,254,294
500,2,1,327,303
500,2,2,381,308
501,0,0,271,163
501,0,1,343,171
501,0,2,399,178
501,1,0,263,227
501,1,1,320,236
501,1,2,390,243
501,2,0,254,294
501,2,1,327,303
501,2,2,381,308
502,0,0,271,163
502,0,1,343,171
502,0,2,399,178
502,1,0,263,227
502,1,1,320,236
502,1,2,390,243
502,2,0,254,294
502,2,1,327,303
502,2,2,381,308
503,0,0,271,163
503,0,1,343,171
503,0,2,399,178
503,1,0,263,227
503,1,1,320,236
503,1,2,390,243
503,2,0,254,294
503,2,1,327,303
503,2,2,381,308
504,0,0,271,163
504,0,1,343,172
504,0,2,398,178
504,1,0,263,227
504,1,1,320,236
504,1,2,389,243
504,2,0,254,294
504,2,1,327,303
504,2,2,380,308
505,0,0,271,163
505,0,1,343,172
505,0,2,398,178
505,1,0,263,227
505,1,1,320,236
505,1,2,389,243
505,2,0,254,294
505,2,1,327,303
505,2,2,380,308
